,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,id,match_api_id,country,elapsed,card_type,elapsed_plus,team,birthday,height,weight
7372,Ximo Navarro,260659,Spain,2014,UD Almería,9865,24,1800000,RB,4214530,1778278,Spain,53,y,,UD Almería,1990-01-23,177,157
7373,Ximo Navarro,260659,Spain,2014,UD Almería,9865,24,1800000,RB,3813316,1778098,Spain,47,y,,UD Almería,1990-01-23,177,157
1882,Dimitri Foulquier,261609,Guadeloupe,2014,Granada CF,7878,21,2500000,RB,3748071,1778072,Spain,62,y,,Granada CF,1993-03-23,182,172
1883,Dimitri Foulquier,261609,Guadeloupe,2014,Granada CF,7878,21,2500000,RB,3784329,1778093,Spain,84,y,,Granada CF,1993-03-23,182,172
1884,Dimitri Foulquier,261609,Guadeloupe,2014,Granada CF,7878,21,2500000,RB,3813082,1778103,Spain,25,y,,Granada CF,1993-03-23,182,172
1885,Dimitri Foulquier,261609,Guadeloupe,2014,Granada CF,7878,21,2500000,RB,4199614,1778272,Spain,77,y,,Granada CF,1993-03-23,182,172
1886,Dimitri Foulquier,261609,Guadeloupe,2014,Granada CF,7878,21,2500000,RB,3873320,1778122,Spain,23,y,,Granada CF,1993-03-23,182,172
1887,Dimitri Foulquier,261609,Guadeloupe,2014,Granada CF,7878,21,2500000,RB,3999124,1778170,Spain,30,y,,Granada CF,1993-03-23,182,172
6938,Thorgan Hazard,264190,Belgium,2014,Borussia Mönchengladbach,9788,21,27000000,LW,4160884,1732904,Germany,90,y,4.0,Borussia Mönchengladbach,1993-03-29,175,152
5404,Naldo,265275,Brazil,2014,Getafe CF,8305,26,900000,CB,4345019,1778337,Spain,82,y,,Getafe CF,1988-08-25,187,185
5405,Naldo,265275,Brazil,2014,Getafe CF,8305,26,900000,CB,4281293,1778305,Spain,36,y,,Getafe CF,1988-08-25,187,185
5406,Naldo,265275,Brazil,2014,Getafe CF,8305,26,900000,CB,4244512,1778284,Spain,85,y,,Getafe CF,1988-08-25,187,185
5407,Naldo,265275,Brazil,2014,Getafe CF,8305,26,900000,CB,3970743,1778157,Spain,57,y,,Getafe CF,1988-08-25,187,185
5408,Naldo,265275,Brazil,2014,Getafe CF,8305,26,900000,CB,3761526,1778065,Spain,18,y,,Getafe CF,1988-08-25,187,185
578,Andre Wisdom,265918,England,2014,West Bromwich Albion,8659,21,1200000,RB,3716952,1724021,England,90,y,,West Bromwich Albion,1993-05-09,185,172
7273,Wallace,267369,Brazil,2014,Vitesse,8277,20,800000,RB,4079381,1712551,Netherlands,82,y,,Vitesse,1994-05-01,175,161
7274,Wallace,267369,Brazil,2014,Vitesse,8277,20,800000,RB,3997185,1712528,Netherlands,54,y,,Vitesse,1994-05-01,175,161
7275,Wallace,267369,Brazil,2014,Vitesse,8277,20,800000,RB,4469534,1712683,Netherlands,88,y,,Vitesse,1994-05-01,175,161
4474,Lucas Piazon,267380,Brazil,2014,Eintracht Frankfurt,9810,20,4000000,RW,4213845,1732927,Germany,88,y,,Eintracht Frankfurt,1994-01-20,182,165
4475,Lucas Piazon,267380,Brazil,2014,Eintracht Frankfurt,9810,20,4000000,RW,4183610,1732912,Germany,34,y,,Eintracht Frankfurt,1994-01-20,182,165
4476,Lucas Piazon,267380,Brazil,2014,Eintracht Frankfurt,9810,20,4000000,RW,4162766,1732909,Germany,90,y,2.0,Eintracht Frankfurt,1994-01-20,182,165
2981,Guilherme,267863,Brazil,2014,Udinese,8600,23,3800000,DM,4309616,1786300,Italy,49,y,,Udinese,1991-04-05,177,172
2982,Guilherme,267863,Brazil,2014,Udinese,8600,23,3800000,DM,3903683,1786072,Italy,90,y,,Udinese,1991-04-05,177,172
2983,Guilherme,267863,Brazil,2014,Udinese,8600,23,3800000,DM,4347096,1786307,Italy,74,y,,Udinese,1991-04-05,177,172
2984,Guilherme,267863,Brazil,2014,Udinese,8600,23,3800000,DM,4510879,1786379,Italy,55,y,,Udinese,1991-04-05,177,172
2985,Guilherme,267863,Brazil,2014,Udinese,8600,23,3800000,DM,4511694,1786379,Italy,80,y2,,Udinese,1991-04-05,177,172
2986,Guilherme,267863,Brazil,2014,Udinese,8600,23,3800000,DM,3876995,1786052,Italy,76,y,,Udinese,1991-04-05,177,172
1081,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,4309171,1786299,Italy,45,y,1.0,Torino,1990-03-01,177,159
1082,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,4196186,1786249,Italy,35,y,,Torino,1990-03-01,177,159
1083,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,4469578,1786360,Italy,56,y,,Torino,1990-03-01,177,159
1084,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,4081725,1786153,Italy,83,y,,Torino,1990-03-01,177,159
1085,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,3993029,1786112,Italy,31,y,,Torino,1990-03-01,177,159
1086,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,3956736,1786091,Italy,45,y,1.0,Torino,1990-03-01,177,159
1087,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,3758807,1785999,Italy,82,y,,Torino,1990-03-01,177,159
1088,Bruno Peres,267911,Brazil,2014,Torino,9804,24,2500000,RB,4446825,1786343,Italy,90,y,2.0,Torino,1990-03-01,177,159
1973,Edenilson,268394,Brazil,2014,Genoa,10233,25,3000000,CM,3929610,1786073,Italy,20,y,,Genoa,1989-12-18,175,168
1974,Edenilson,268394,Brazil,2014,Genoa,10233,25,3000000,CM,4416526,1786334,Italy,28,y,,Genoa,1989-12-18,175,168
1975,Edenilson,268394,Brazil,2014,Genoa,10233,25,3000000,CM,4341165,1786301,Italy,10,y,,Genoa,1989-12-18,175,168
4926,Marvin Bakalorz,269666,Germany,2014,SC Paderborn 07,8460,25,400000,CM,3951298,1732828,Germany,64,y,,SC Paderborn 07,1989-09-13,180,172
4927,Marvin Bakalorz,269666,Germany,2014,SC Paderborn 07,8460,25,400000,CM,3808368,1732771,Germany,72,r,,SC Paderborn 07,1989-09-13,180,172
4928,Marvin Bakalorz,269666,Germany,2014,SC Paderborn 07,8460,25,400000,CM,3922493,1732814,Germany,33,y,,SC Paderborn 07,1989-09-13,180,172
957,Ben Davies,276121,Wales,2014,Tottenham Hotspur,8586,21,16000000,LB,3978583,1724109,England,89,y,,Tottenham Hotspur,1993-04-24,180,157
958,Ben Davies,276121,Wales,2014,Tottenham Hotspur,8586,21,16000000,LB,4389458,1724319,England,34,y,,Tottenham Hotspur,1993-04-24,180,157
959,Ben Davies,276121,Wales,2014,Tottenham Hotspur,8586,21,16000000,LB,4022544,1724150,England,3,y,,Tottenham Hotspur,1993-04-24,180,157
2549,Florian Raspentino,277439,France,2014,SM Caen,7819,25,400000,CF,3956044,1709833,France,90,y,4.0,SM Caen,1989-06-06,177,161
831,Arkadiusz Milik,277460,Poland,2014,Ajax,8593,20,20000000,CF,4117715,1712572,Netherlands,60,y,,Ajax,1994-02-28,185,172
832,Arkadiusz Milik,277460,Poland,2014,Ajax,8593,20,20000000,CF,4192870,1712606,Netherlands,90,y,,Ajax,1994-02-28,185,172
833,Arkadiusz Milik,277460,Poland,2014,Ajax,8593,20,20000000,CF,4290326,1712642,Netherlands,84,y,,Ajax,1994-02-28,185,172
1642,Daryl van Mieghem,277609,Netherlands,2014,Excelsior,10218,25,450000,RW,4082112,1712555,Netherlands,39,y,,Excelsior,1989-12-05,175,150
6919,Thomas Lam,278838,Finland,2014,PEC Zwolle,6413,21,800000,CB,4213282,1712611,Netherlands,34,y,,PEC Zwolle,1993-12-18,187,168
6920,Thomas Lam,278838,Finland,2014,PEC Zwolle,6413,21,800000,CB,4011470,1712537,Netherlands,84,y,,PEC Zwolle,1993-12-18,187,168
6921,Thomas Lam,278838,Finland,2014,PEC Zwolle,6413,21,800000,CB,4462747,1712689,Netherlands,89,r,,PEC Zwolle,1993-12-18,187,168
6922,Thomas Lam,278838,Finland,2014,PEC Zwolle,6413,21,800000,CB,4258714,1712633,Netherlands,20,y,,PEC Zwolle,1993-12-18,187,168
6923,Thomas Lam,278838,Finland,2014,PEC Zwolle,6413,21,800000,CB,4025393,1712539,Netherlands,37,y,,PEC Zwolle,1993-12-18,187,168
6545,Shawn Parker,278864,Germany,2014,FC Augsburg,8406,21,100000,CF,4340048,1732972,Germany,82,y,,FC Augsburg,1993-03-07,177,172
1916,Doke Schmidt,279861,Netherlands,2014,SC Heerenveen,10228,22,350000,RB,4106287,1712567,Netherlands,79,y,,SC Heerenveen,1992-04-07,175,161
1917,Doke Schmidt,279861,Netherlands,2014,SC Heerenveen,10228,22,350000,RB,4315319,1712648,Netherlands,7,y,,SC Heerenveen,1992-04-07,175,161
6844,Suso,280276,Spain,2014,Milan,8564,21,18000000,RW,4487199,1786367,Italy,90,r,5.0,Milan,1993-11-19,175,154
1505,Dani Nieto,280528,Spain,2014,SD Eibar,8372,23,400000,LW,3769266,1778080,Spain,29,y,,SD Eibar,1991-05-04,172,132
316,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,3757909,1778066,Spain,87,y,,Córdoba CF,1992-04-11,185,168
317,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,3920633,1778135,Spain,59,y,,Córdoba CF,1992-04-11,185,168
318,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,4208576,1778275,Spain,56,y,,Córdoba CF,1992-04-11,185,168
319,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,3711610,1778056,Spain,69,y,,Córdoba CF,1992-04-11,185,168
320,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,4290768,1778304,Spain,7,r,,Córdoba CF,1992-04-11,185,168
321,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,4459189,1778388,Spain,70,y,,Córdoba CF,1992-04-11,185,168
322,Aleksandar Pantic,280638,Serbia,2014,Córdoba CF,7869,22,400000,CB,3960500,1778146,Spain,5,y,,Córdoba CF,1992-04-11,185,168
2518,Filip Kostic,281012,Serbia,2014,VfB Stuttgart,10269,22,20000000,LM,3677241,1732727,Germany,86,y,,VfB Stuttgart,1992-11-01,182,181
2519,Filip Kostic,281012,Serbia,2014,VfB Stuttgart,10269,22,20000000,LM,3782188,1732765,Germany,90,y,1.0,VfB Stuttgart,1992-11-01,182,181
2520,Filip Kostic,281012,Serbia,2014,VfB Stuttgart,10269,22,20000000,LM,4109972,1732881,Germany,80,y,,VfB Stuttgart,1992-11-01,182,181
2521,Filip Kostic,281012,Serbia,2014,VfB Stuttgart,10269,22,20000000,LM,3716337,1732729,Germany,90,y,1.0,VfB Stuttgart,1992-11-01,182,181
2522,Filip Kostic,281012,Serbia,2014,VfB Stuttgart,10269,22,20000000,LM,4504297,1733026,Germany,90,y,2.0,VfB Stuttgart,1992-11-01,182,181
1071,Brahim Darri,281110,Netherlands,2014,Heracles Almelo,9791,20,175000,LW,4235448,1712621,Netherlands,90,y,,Heracles Almelo,1994-09-14,180,150
3850,Juan Bernat,282691,Spain,2014,FC Bayern Munich,9823,21,13000000,LB,4232179,1732931,Germany,64,y,,FC Bayern Munich,1993-03-01,170,148
6390,Sanjin Prcic,290022,Bosnia-Herzegovina,2014,Stade Rennais FC,9851,21,2000000,CM,3765883,1709765,France,45,y,1.0,Stade Rennais FC,1993-11-20,182,168
6391,Sanjin Prcic,290022,Bosnia-Herzegovina,2014,Stade Rennais FC,9851,21,2000000,CM,4458592,1710054,France,74,y,,Stade Rennais FC,1993-11-20,182,168
6392,Sanjin Prcic,290022,Bosnia-Herzegovina,2014,Stade Rennais FC,9851,21,2000000,CM,4027309,1709884,France,90,y,4.0,Stade Rennais FC,1993-11-20,182,168
5226,Michael Keane,290410,England,2014,Burnley,8191,21,25000000,CB,3983183,1724113,England,56,y,,Burnley,1993-01-11,187,181
46,Achraf Lazaar,293235,Morocco,2014,Palermo,8540,22,300000,LB,4079324,1786160,Italy,64,y,,Palermo,1992-09-22,182,168
47,Achraf Lazaar,293235,Morocco,2014,Palermo,8540,22,300000,LB,3993025,1786112,Italy,30,y,,Palermo,1992-09-22,182,168
3539,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,3928403,1712496,Netherlands,57,y,,NAC Breda,1992-02-10,182,163
3540,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,4010664,1712530,Netherlands,77,y,,NAC Breda,1992-02-10,182,163
3541,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,4113942,1712568,Netherlands,90,y,,NAC Breda,1992-02-10,182,163
3542,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,3993247,1712522,Netherlands,74,y,,NAC Breda,1992-02-10,182,163
3543,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,3953782,1712504,Netherlands,33,y,,NAC Breda,1992-02-10,182,163
3544,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,4395591,1712675,Netherlands,25,y,,NAC Breda,1992-02-10,182,163
3545,Joeri de Kamps,293718,Netherlands,2014,NAC Breda,9761,22,600000,DM,4180480,1712601,Netherlands,55,y,,NAC Breda,1992-02-10,182,163
6629,Simon Tibbling,293722,Sweden,2014,FC Groningen,8674,20,700000,CM,4236537,1712624,Netherlands,11,y,,FC Groningen,1994-09-07,172,168
184,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,4092272,1709913,France,54,y,,OGC Nice,1993-03-10,180,174
185,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,4075322,1709897,France,65,y,,OGC Nice,1993-03-10,180,174
186,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,4282769,1709991,France,79,y,,OGC Nice,1993-03-10,180,174
187,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,4397090,1710034,France,90,y,3.0,OGC Nice,1993-03-10,180,174
188,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,4163688,1709939,France,69,y,,OGC Nice,1993-03-10,180,174
189,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,3971502,1709842,France,45,y,1.0,OGC Nice,1993-03-10,180,174
190,Alassane Plea,294859,France,2014,OGC Nice,9831,21,18000000,CF,3928244,1709819,France,90,y,,OGC Nice,1993-03-10,180,174
3412,Javier Manquillo,299984,Spain,2014,Liverpool,8650,20,3000000,RB,3684090,1724010,England,37,y,,Liverpool,1994-05-05,180,159
3413,Javier Manquillo,299984,Spain,2014,Liverpool,8650,20,3000000,RB,3958177,1724095,England,62,y,,Liverpool,1994-05-05,180,159
3414,Javier Manquillo,299984,Spain,2014,Liverpool,8650,20,3000000,RB,3649466,1723985,England,34,y,,Liverpool,1994-05-05,180,159
841,Armando Izzo,301023,Italy,2014,Genoa,10233,22,10000000,CB,4488679,1786364,Italy,48,y,,Genoa,1992-03-02,182,172
842,Armando Izzo,301023,Italy,2014,Genoa,10233,22,10000000,CB,4434103,1786344,Italy,62,y,,Genoa,1992-03-02,182,172
843,Armando Izzo,301023,Italy,2014,Genoa,10233,22,10000000,CB,4533657,1786384,Italy,73,r,,Genoa,1992-03-02,182,172
5389,Nabil Ghilas,301809,Algeria,2014,Córdoba CF,7869,24,325000,CF,3873688,1778114,Spain,83,y,,Córdoba CF,1990-04-20,182,187
5071,Matthias Ginter,303912,Germany,2014,Borussia Dortmund,9789,20,27000000,CB,3978725,1732836,Germany,77,y,,Borussia Dortmund,1994-01-19,190,194
3768,Jordy van Deelen,303929,Netherlands,2014,FC Dordrecht,6631,21,175000,RB,4264847,1712636,Netherlands,23,y,,FC Dordrecht,1993-06-29,172,146
4916,Mart Lieder,303994,Netherlands,2014,FC Dordrecht,6631,24,300000,CF,3930587,1712498,Netherlands,5,y,,FC Dordrecht,1990-05-01,180,165
6378,Sander van de Streek,304668,Netherlands,2014,SC Cambuur,7788,21,1600000,AM,4166011,1712597,Netherlands,79,y,,SC Cambuur,1993-03-24,180,163
6379,Sander van de Streek,304668,Netherlands,2014,SC Cambuur,7788,21,1600000,AM,4259533,1712630,Netherlands,21,y,,SC Cambuur,1993-03-24,180,163
3039,Hakan Calhanoglu,304733,Turkey,2014,Bayer 04 Leverkusen,8178,20,30000000,CM,3779965,1732764,Germany,21,y,,Bayer 04 Leverkusen,1994-02-08,177,168
3040,Hakan Calhanoglu,304733,Turkey,2014,Bayer 04 Leverkusen,8178,20,30000000,CM,4253100,1732938,Germany,48,y,,Bayer 04 Leverkusen,1994-02-08,177,168
3041,Hakan Calhanoglu,304733,Turkey,2014,Bayer 04 Leverkusen,8178,20,30000000,CM,3711302,1732731,Germany,52,y,,Bayer 04 Leverkusen,1994-02-08,177,168
5811,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,4133812,1709935,France,39,y,,Stade Rennais FC,1990-06-16,177,157
5812,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,3920571,1709823,France,70,y,,Stade Rennais FC,1990-06-16,177,157
5813,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,3789115,1709767,France,89,y,,Stade Rennais FC,1990-06-16,177,157
5814,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,3636788,1709702,France,32,y,,Stade Rennais FC,1990-06-16,177,157
5815,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,4367869,1710023,France,57,y,,Stade Rennais FC,1990-06-16,177,157
5816,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,3902696,1709815,France,81,y,,Stade Rennais FC,1990-06-16,177,157
5817,Pedro Henrique,304856,Brazil,2014,Stade Rennais FC,9851,24,1500000,LW,4348209,1710014,France,36,y,,Stade Rennais FC,1990-06-16,177,157
5208,Michael Frey,304860,Switzerland,2014,LOSC Lille,8639,20,4000000,CF,4028641,1709881,France,63,y,,LOSC Lille,1994-07-19,187,190
5209,Michael Frey,304860,Switzerland,2014,LOSC Lille,8639,20,4000000,CF,3899565,1709809,France,83,y,,LOSC Lille,1994-07-19,187,190
2084,Emre Can,307021,Germany,2014,Liverpool,8650,20,26000000,DM,4307986,1724282,England,49,y,,Liverpool,1994-01-12,187,181
2085,Emre Can,307021,Germany,2014,Liverpool,8650,20,26000000,DM,4308534,1724282,England,84,y2,,Liverpool,1994-01-12,187,181
2086,Emre Can,307021,Germany,2014,Liverpool,8650,20,26000000,DM,3666192,1723997,England,76,y,,Liverpool,1994-01-12,187,181
2087,Emre Can,307021,Germany,2014,Liverpool,8650,20,26000000,DM,4483287,1724343,England,42,y,,Liverpool,1994-01-12,187,181
4008,Kevin Koubemba,307224,Congo,2014,LOSC Lille,8639,21,225000,RW,4078432,1709900,France,43,y,,LOSC Lille,1993-03-23,193,198
2022,El-Hadji Ba,307226,France,2014,SC Bastia,7794,21,450000,DM,3659809,1709717,France,36,y,,SC Bastia,1993-03-05,182,163
2023,El-Hadji Ba,307226,France,2014,SC Bastia,7794,21,450000,DM,3683830,1709727,France,42,y,,SC Bastia,1993-03-05,182,163
1742,Deivid,309537,Spain,2014,Córdoba CF,7869,25,400000,CB,3979320,1778156,Spain,47,y,,Córdoba CF,1989-01-27,187,161
1743,Deivid,309537,Spain,2014,Córdoba CF,7869,25,400000,CB,4075239,1778219,Spain,38,y,,Córdoba CF,1989-01-27,187,161
1744,Deivid,309537,Spain,2014,Córdoba CF,7869,25,400000,CB,3711328,1778056,Spain,41,y,,Córdoba CF,1989-01-27,187,161
1745,Deivid,309537,Spain,2014,Córdoba CF,7869,25,400000,CB,4413369,1778367,Spain,29,y,,Córdoba CF,1989-01-27,187,161
580,Andrea Belotti,309726,Italy,2014,Palermo,8540,21,35000000,CF,4372283,1786313,Italy,84,y,,Palermo,1993-12-20,180,159
581,Andrea Belotti,309726,Italy,2014,Palermo,8540,21,35000000,CF,4533606,1786388,Italy,78,y,,Palermo,1993-12-20,180,159
582,Andrea Belotti,309726,Italy,2014,Palermo,8540,21,35000000,CF,4010374,1786120,Italy,90,y,5.0,Palermo,1993-12-20,180,159
5357,Modou Barrow,313668,The Gambia,2014,Swansea City,10003,22,1700000,LW,3934741,1724088,England,90,y,,Swansea City,1992-10-01,175,139
199,Alberto Moreno,314605,Spain,2014,Liverpool,8650,22,2500000,LB,4353412,1724293,England,90,y,,Liverpool,1992-07-05,170,143
200,Alberto Moreno,314605,Spain,2014,Liverpool,8650,22,2500000,LB,3779693,1724036,England,90,y,3.0,Liverpool,1992-07-05,170,143
201,Alberto Moreno,314605,Spain,2014,Liverpool,8650,22,2500000,LB,3684972,1724010,England,90,y,,Liverpool,1992-07-05,170,143
202,Alberto Moreno,314605,Spain,2014,Liverpool,8650,22,2500000,LB,4271342,1724270,England,50,y,,Liverpool,1992-07-05,170,143
203,Alberto Moreno,314605,Spain,2014,Liverpool,8650,22,2500000,LB,4195018,1724238,England,77,y,,Liverpool,1992-07-05,170,143
204,Alberto Moreno,314605,Spain,2014,Liverpool,8650,22,2500000,LB,3718279,1724016,England,76,y,,Liverpool,1992-07-05,170,143
451,Alfred Duncan,317156,Ghana,2014,Sampdoria,9882,21,10000000,CM,3850482,1786033,Italy,19,y,,Sampdoria,1993-03-10,177,172
452,Alfred Duncan,317156,Ghana,2014,Sampdoria,9882,21,10000000,CM,4000825,1786107,Italy,43,y,,Sampdoria,1993-03-10,177,172
453,Alfred Duncan,317156,Ghana,2014,Sampdoria,9882,21,10000000,CM,3928328,1786081,Italy,56,y,,Sampdoria,1993-03-10,177,172
1397,Constantin Nica,318535,Romania,2014,Cesena,9880,21,25000,RB,4170418,1786236,Italy,88,y,,Cesena,1993-03-18,185,165
1398,Constantin Nica,318535,Romania,2014,Cesena,9880,21,25000,RB,4192861,1786242,Italy,62,y,,Cesena,1993-03-18,185,165
2526,Filipe Augusto,319975,Brazil,2014,Valencia CF,10267,21,1500000,DM,4010129,1778180,Spain,76,y,,Valencia CF,1993-08-12,182,168
2527,Filipe Augusto,319975,Brazil,2014,Valencia CF,10267,21,1500000,DM,3852694,1778107,Spain,35,y,,Valencia CF,1993-08-12,182,168
2652,Fredy Hinestroza,323438,Colombia,2014,Getafe CF,8305,24,1400000,LW,3675373,1778046,Spain,53,y,,Getafe CF,1990-04-05,175,154
2653,Fredy Hinestroza,323438,Colombia,2014,Getafe CF,8305,24,1400000,LW,3726825,1778055,Spain,76,y,,Getafe CF,1990-04-05,175,154
2654,Fredy Hinestroza,323438,Colombia,2014,Getafe CF,8305,24,1400000,LW,4119255,1778236,Spain,26,y,,Getafe CF,1990-04-05,175,154
2655,Fredy Hinestroza,323438,Colombia,2014,Getafe CF,8305,24,1400000,LW,4000044,1778168,Spain,31,y,,Getafe CF,1990-04-05,175,154
2656,Fredy Hinestroza,323438,Colombia,2014,Getafe CF,8305,24,1400000,LW,3856523,1778105,Spain,42,y,,Getafe CF,1990-04-05,175,154
2657,Fredy Hinestroza,323438,Colombia,2014,Getafe CF,8305,24,1400000,LW,3761655,1778065,Spain,45,y,,Getafe CF,1990-04-05,175,154
7297,Warner Hahn,352003,Suriname,2014,PEC Zwolle,6413,22,750000,GK,4026042,1712539,Netherlands,88,y,,PEC Zwolle,1992-06-15,198,187
5335,Mitchell Dijks,352366,Netherlands,2014,Willem II,8525,21,3500000,LB,4142052,1712589,Netherlands,53,y,,Willem II,1993-02-09,193,205
5336,Mitchell Dijks,352366,Netherlands,2014,Willem II,8525,21,3500000,LB,3993097,1712524,Netherlands,35,y,,Willem II,1993-02-09,193,205
5337,Mitchell Dijks,352366,Netherlands,2014,Willem II,8525,21,3500000,LB,3926931,1712494,Netherlands,90,y,,Willem II,1993-02-09,193,205
5338,Mitchell Dijks,352366,Netherlands,2014,Willem II,8525,21,3500000,LB,4097698,1712562,Netherlands,89,y,,Willem II,1993-02-09,193,205
5339,Mitchell Dijks,352366,Netherlands,2014,Willem II,8525,21,3500000,LB,4112288,1712566,Netherlands,53,y,,Willem II,1993-02-09,193,205
5340,Mitchell Dijks,352366,Netherlands,2014,Willem II,8525,21,3500000,LB,4080090,1712552,Netherlands,89,y,,Willem II,1993-02-09,193,205
6957,Timo Letschert,352392,Netherlands,2014,FC Utrecht,9908,21,1000000,CB,4217439,1712616,Netherlands,42,y,,FC Utrecht,1993-05-25,187,165
5189,Menno Koch,352402,Netherlands,2014,NAC Breda,9761,20,900000,CB,4125150,1712575,Netherlands,4,y,,NAC Breda,1994-07-02,195,172
5190,Menno Koch,352402,Netherlands,2014,NAC Breda,9761,20,900000,CB,4237794,1712625,Netherlands,22,y,,NAC Breda,1994-07-02,195,172
5191,Menno Koch,352402,Netherlands,2014,NAC Breda,9761,20,900000,CB,4163683,1712596,Netherlands,40,y,,NAC Breda,1994-07-02,195,172
659,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,4107864,1724205,England,65,y,,Hull City,1994-03-11,177,139
660,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,3730631,1724015,England,60,y,,Hull City,1994-03-11,177,139
661,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,3746328,1724027,England,60,y,,Hull City,1994-03-11,177,139
662,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,4256445,1724267,England,45,y,,Hull City,1994-03-11,177,139
663,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,3661684,1723996,England,51,y,,Hull City,1994-03-11,177,139
664,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,4225676,1724253,England,79,y,,Hull City,1994-03-11,177,139
665,Andrew Robertson,357880,Scotland,2014,Hull City,8667,20,65000000,LB,3960375,1724097,England,90,y,2.0,Hull City,1994-03-11,177,139
1151,Carles Gil,358289,Spain,2014,Aston Villa,10252,22,7000000,AM,4117810,1724202,England,68,y,,Aston Villa,1992-11-02,170,143
1152,Carles Gil,358289,Spain,2014,Valencia CF,10267,22,7000000,AM,4117810,1724202,England,68,y,,Aston Villa,1992-11-02,170,143
1764,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,3933709,1778137,Spain,43,y,,Villarreal CF,1990-12-26,177,163
1765,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,3879654,1778118,Spain,21,y,,Villarreal CF,1990-12-26,177,163
1766,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,4063945,1778204,Spain,10,y,,Villarreal CF,1990-12-26,177,163
1767,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,3770417,1778080,Spain,50,y,,Villarreal CF,1990-12-26,177,163
1768,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,3979347,1778156,Spain,51,y,,Villarreal CF,1990-12-26,177,163
1769,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,3855130,1778109,Spain,75,y,,Villarreal CF,1990-12-26,177,163
1770,Denis Cheryshev,359197,Russia,2014,Villarreal CF,10205,24,3500000,LW,4078998,1778214,Spain,78,y,,Villarreal CF,1990-12-26,177,163
5314,Mimoun Mahi,359461,Morocco,2014,FC Groningen,8674,20,2000000,CF,4315251,1712647,Netherlands,80,y,,FC Groningen,1994-03-13,180,152
5315,Mimoun Mahi,359461,Morocco,2014,FC Groningen,8674,20,2000000,CF,4026847,1712540,Netherlands,78,y,,FC Groningen,1994-03-13,180,152
