"player_name";"player_api_id";"player_nation";"season";"team_long_name";"team_api_id";"season_player_age";"market_val_amnt";"player_pos";"team_country"
"Francis Coquelin";"159594";"France";"2013";"SC Freiburg";"8358";"22";"5000000";"DM";"Germany"
"Francis Coquelin";"159594";"France";"2014";"Arsenal";"9825";"23";"5000000";"DM";"England"
"Francisco Portillo";"193226";"Spain";"2010";"Málaga CF";"9864";"20";"1500000";"RW";"Spain"
"Francisco Portillo";"193226";"Spain";"2015";"Real Betis Balompié";"8603";"25";"1500000";"RW";"Spain"
"Franco Di Santo";"49825";"Argentina";"2009";"Blackburn Rovers";"8655";"20";"1000000";"CF";"England"
"Franco Di Santo";"49825";"Argentina";"2010";"Wigan Athletic";"8528";"21";"1000000";"CF";"England"
"Franco Di Santo";"49825";"Argentina";"2013";"SV Werder Bremen";"8697";"24";"1000000";"CF";"Germany"
"Franco Di Santo";"49825";"Argentina";"2015";"FC Schalke 04";"10189";"26";"1000000";"CF";"Germany"
"Franco Zuculini";"178802";"Argentina";"2011";"Real Zaragoza";"8394";"21";"200000";"CM";"Spain"
"Franco Zuculini";"178802";"Argentina";"2012";"Real Zaragoza";"8394";"22";"200000";"CM";"Spain"
"Frank Nouble";"181229";"England";"2009";"West Ham United";"8654";"18";"250000";"CF";"England"
"Frantisek Kubik";"209377";"Slovakia";"2010";"ADO Den Haag";"10217";"21";"75000";"LW";"Netherlands"
"Fraser Forster";"95336";"England";"2014";"Southampton";"8466";"26";"3000000";"GK";"England"
"Fredy Hinestroza";"323438";"Colombia";"2014";"Getafe CF";"8305";"24";"1400000";"LW";"Spain"
"Freire";"178461";"Brazil";"2010";"Vitória Guimarães";"7844";"21";"500000";"CB";"Portugal"
"Funso Ojo";"171786";"Belgium";"2011";"PSV";"8640";"20";"400000";"CM";"Netherlands"
"Funso Ojo";"171786";"Belgium";"2015";"Willem II";"8525";"24";"400000";"CM";"Netherlands"
"Furdjel Narsingh";"150248";"Netherlands";"2014";"SC Cambuur";"7788";"26";"150000";"RW";"Netherlands"
"Gabriel Boschilia";"535938";"Brazil";"2015";"AS Monaco";"9829";"19";"3000000";"AM";"France"
"Gabriel Moura";"477470";"Brazil";"2013";"Gil Vicente FC";"9764";"25";"200000";"RB";"Portugal"
"Gabriel Obertan";"39968";"France";"2009";"Manchester United";"10260";"20";"400000";"AM";"England"
"Gabriel Obertan";"39968";"France";"2011";"Newcastle United";"10261";"22";"400000";"AM";"England"
"Gabriel Paletta";"40621";"Italy";"2010";"Parma";"10167";"24";"300000";"CB";"Italy"
"Gabriel Paletta";"40621";"Italy";"2015";"Atalanta";"8524";"29";"300000";"CB";"Italy"
"Gabriel Paulista";"177503";"Brazil";"2013";"Villarreal CF";"10205";"23";"15000000";"CB";"Spain"
"Gabriel Silva";"202341";"Brazil";"2012";"Udinese";"8600";"21";"1500000";"LB";"Italy"
"Gabriel Silva";"202341";"Brazil";"2015";"Carpi";"208931";"24";"1500000";"LB";"Italy"
"Gabriel Tamas";"37428";"Romania";"2010";"West Bromwich Albion";"8659";"27";"200000";"CB";"England"
"Gabriel Torje";"103424";"Romania";"2011";"Udinese";"8600";"22";"350000";"RW";"Italy"
"Gabriel Torje";"103424";"Romania";"2012";"Granada CF";"7878";"23";"350000";"RW";"Spain"
"Gabriel Torje";"103424";"Romania";"2013";"RCD Espanyol";"8558";"24";"350000";"RW";"Spain"
"Gabriele Perico";"41478";"Italy";"2010";"Cagliari";"8529";"26";"50000";"RB";"Italy"
"Gabriele Perico";"41478";"Italy";"2014";"Cesena";"9880";"30";"50000";"RB";"Italy"
"Gaetano Monachello";"400957";"Italy";"2015";"Atalanta";"8524";"21";"250000";"CF";"Italy"
"Garath McCleary";"115980";"Jamaica";"2012";"Reading";"9798";"25";"200000";"RW";"England"
"Gareth Bale";"31921";"Wales";"2013";"Real Madrid CF";"8633";"24";"10000000";"RW";"Spain"
"Gary Gardner";"282251";"England";"2011";"Aston Villa";"10252";"19";"1200000";"CM";"England"
"Gary Hooper";"35905";"England";"2013";"Norwich City";"9850";"25";"500000";"CF";"England"
"Gary Kagelmacher";"57078";"Uruguay";"2013";"Valenciennes FC";"9873";"25";"300000";"CB";"France"
"Gary Medel";"49970";"Chile";"2013";"Cardiff City";"8344";"26";"1000000";"CB";"England"
"Gary Medel";"49970";"Chile";"2014";"Inter";"8636";"27";"1000000";"CB";"Italy"
"Gelson";"575225";"Portugal";"2015";"Sporting CP";"9768";"20";"18000000";"RW";"Portugal"
"Genki Haraguchi";"166452";"Japan";"2014";"Hertha BSC Berlin";"8177";"23";"2500000";"AM";"Germany"
"Geoff Cameron";"119541";"United States";"2012";"Stoke City";"10194";"27";"200000";"DM";"England"
"Geoffrey Castillion";"243422";"Netherlands";"2011";"RKC Waalwijk";"10219";"20";"225000";"CF";"Netherlands"
"Geoffrey Castillion";"243422";"Netherlands";"2012";"Heracles Almelo";"9791";"21";"225000";"CF";"Netherlands"
"Geoffrey Kondogbia";"214972";"Central African Republic";"2012";"Sevilla FC";"8302";"19";"15000000";"DM";"Spain"
"Geoffrey Kondogbia";"214972";"Central African Republic";"2013";"AS Monaco";"9829";"20";"15000000";"DM";"France"
"Geoffrey Kondogbia";"214972";"Central African Republic";"2015";"Inter";"8636";"22";"15000000";"DM";"Italy"
"George Friend";"45588";"England";"2009";"Wolverhampton Wanderers";"8602";"22";"300000";"LB";"England"
"George Thorne";"189910";"England";"2011";"West Bromwich Albion";"8659";"18";"350000";"DM";"England"
"George Thorne";"189910";"England";"2013";"West Bromwich Albion";"8659";"20";"350000";"DM";"England"
"Georges Mandjeck";"95076";"Cameroon";"2010";"Stade Rennais FC";"9851";"22";"325000";"DM";"France"
"Georginio Wijnaldum";"108038";"Netherlands";"2011";"PSV";"8640";"21";"30000000";"CM";"Netherlands"
"Georginio Wijnaldum";"108038";"Netherlands";"2015";"Newcastle United";"10261";"25";"30000000";"CM";"England"
"Gerard Deulofeu";"251925";"Spain";"2013";"Everton";"8668";"19";"10000000";"LW";"England"
"Gerard Deulofeu";"251925";"Spain";"2014";"Sevilla FC";"8302";"20";"10000000";"LW";"Spain"
"Gerard Deulofeu";"251925";"Spain";"2015";"Everton";"8668";"21";"10000000";"LW";"England"
"Gerard Moreno";"246438";"Spain";"2014";"Villarreal CF";"10205";"22";"40000000";"CF";"Spain"
"Gerard Moreno";"246438";"Spain";"2015";"RCD Espanyol";"8558";"23";"40000000";"CF";"Spain"
"Gerso Fernandes";"362711";"Guinea-Bissau";"2014";"Moreirense FC";"8348";"23";"800000";"LW";"Portugal"
"Gerso Fernandes";"362711";"Guinea-Bissau";"2015";"Estoril Praia";"7842";"24";"800000";"LW";"Portugal"
"Gervinho";"37950";"Cote d'Ivoire";"2009";"LOSC Lille";"8639";"22";"1500000";"LW";"France"
"Gervinho";"37950";"Cote d'Ivoire";"2011";"Arsenal";"9825";"24";"1500000";"LW";"England"
"Gervinho";"37950";"Cote d'Ivoire";"2013";"Roma";"8686";"26";"1500000";"LW";"Italy"
"Gevorg Ghazaryan";"73172";"Armenia";"2015";"CS Marítimo";"10212";"27";"200000";"LW";"Portugal"
"Giacomo Bonaventura";"127460";"Italy";"2014";"Milan";"8564";"25";"4000000";"CM";"Italy"
"Gianluca Gaudino";"566785";"Germany";"2014";"FC Bayern Munich";"9823";"18";"500000";"CM";"Germany"
"Gianluca Musacci";"39301";"Italy";"2011";"Parma";"10167";"24";"50000";"CM";"Italy"
"Gianluca Musacci";"39301";"Italy";"2012";"Parma";"10167";"25";"50000";"CM";"Italy"
"Gianluca Nijholt";"110156";"Netherlands";"2009";"FC Utrecht";"9908";"19";"325000";"CM";"Netherlands"
"Gianluca Pegolo";"414788";"Italy";"2009";"Siena";"8551";"28";"100000";"GK";"Italy"
"Gianluca Pegolo";"414788";"Italy";"2013";"Sassuolo";"7943";"32";"100000";"GK";"Italy"
"Gianluca Sansone";"150410";"Italy";"2012";"Torino";"9804";"25";"75000";"CF";"Italy"
"Gianluigi Donnarumma";"618878";"Italy";"2015";"Milan";"8564";"16";"65000000";"GK";"Italy"
"Giannelli Imbula Wanga";"186831";"DR Congo";"2015";"FC Porto";"9773";"23";"800000";"DM";"Portugal"
"Gianni Bruno";"196805";"Belgium";"2013";"SC Bastia";"7794";"22";"2500000";"CF";"France"
"Gianni Zuiverloon";"31731";"Netherlands";"2011";"RCD Mallorca";"8661";"25";"225000";"CB";"Spain"
"Gianni Zuiverloon";"31731";"Netherlands";"2012";"SC Heerenveen";"10228";"26";"225000";"CB";"Netherlands"
"Gianni Zuiverloon";"31731";"Netherlands";"2013";"ADO Den Haag";"10217";"27";"225000";"CB";"Netherlands"
"Gil";"172568";"Brazil";"2011";"Valenciennes FC";"9873";"24";"2700000";"CB";"France"
"Gilberto Junior";"387499";"Brazil";"2015";"Fiorentina";"8535";"22";"3000000";"RB";"Italy"
"Gilles Sunu";"187669";"Togo";"2011";"FC Lorient";"8689";"20";"300000";"CF";"France"
"Gino Bosz";"518535";"Netherlands";"2015";"Heracles Almelo";"9791";"22";"300000";"CB";"Netherlands"
"Gino Peruzzi";"230476";"Argentina";"2013";"Catania";"8530";"21";"1000000";"RB";"Italy"
"Giovani dos Santos";"41157";"Mexico";"2012";"RCD Mallorca";"8661";"23";"1000000";"SS";"Spain"
"Giovani dos Santos";"41157";"Mexico";"2013";"Villarreal CF";"10205";"24";"1000000";"SS";"Spain"
"Giovanni Sio";"79246";"Cote d'Ivoire";"2015";"Stade Rennais FC";"9851";"26";"300000";"CF";"France"
"Giulio Donati";"191080";"Italy";"2010";"Lecce";"9888";"20";"800000";"RB";"Italy"
"Giulio Donati";"191080";"Italy";"2013";"Bayer 04 Leverkusen";"8178";"23";"800000";"RB";"Germany"
"Giulio Sanseverino";"365531";"Italy";"2012";"Palermo";"8540";"18";"50000";"CM";"Italy"
"Giuseppe De Luca";"244835";"Italy";"2012";"Atalanta";"8524";"21";"450000";"CF";"Italy"
"Glynor Plet";"45839";"Netherlands";"2010";"Heracles Almelo";"9791";"23";"150000";"CF";"Netherlands"
"Godfred Donsah";"518663";"Ghana";"2014";"Cagliari";"8529";"18";"2000000";"CM";"Italy"
"Godfred Donsah";"518663";"Ghana";"2015";"Bologna";"9857";"19";"2000000";"CM";"Italy"
"Gonzalo Bergessio";"37273";"Argentina";"2009";"AS Saint-Étienne";"9853";"25";"100000";"CF";"France"
"Gonzalo Bergessio";"37273";"Argentina";"2011";"Catania";"8530";"27";"100000";"CF";"Italy"
"Gonzalo Bergessio";"37273";"Argentina";"2014";"Sampdoria";"9882";"30";"100000";"CF";"Italy"
"Gonzalo Castro";"27427";"Germany";"2015";"Borussia Dortmund";"9789";"28";"900000";"CM";"Germany"
"Gonzalo Escalante";"434404";"Argentina";"2015";"SD Eibar";"8372";"22";"3200000";"CM";"Spain"
"Goran Pandev";"25597";"North Macedonia";"2011";"Napoli";"9875";"28";"500000";"SS";"Italy"
"Gotoku Sakai";"157252";"Japan";"2013";"VfB Stuttgart";"10269";"22";"1300000";"LB";"Germany"
"Gotoku Sakai";"157252";"Japan";"2015";"Hamburger SV";"9790";"24";"1300000";"LB";"Germany"
"Graham Dorrans";"32734";"Scotland";"2015";"Norwich City";"9850";"28";"300000";"CM";"England"
"Granit Xhaka";"207236";"Switzerland";"2012";"Borussia Mönchengladbach";"9788";"20";"22000000";"DM";"Germany"
"Greg Halford";"23425";"England";"2009";"Wolverhampton Wanderers";"8602";"25";"100000";"CB";"England"
"Grenddy Perozo";"51509";"Venezuela";"2013";"AC Ajaccio";"8576";"27";"150000";"CB";"France"
"Grzegorz Krychowiak";"154232";"Poland";"2014";"Sevilla FC";"8302";"24";"13000000";"DM";"Spain"
"Guilherme";"184644";"Malaysia";"2009";"Vitória Setúbal";"10238";"23";"250000";"CF";"Portugal"
"Guilherme";"196824";"Brazil";"2010";"SC Braga";"10264";"19";"2400000";"AM";"Portugal"
"Guilherme";"196824";"Brazil";"2011";"Gil Vicente FC";"9764";"20";"2400000";"AM";"Portugal"
"Guilherme";"267863";"Brazil";"2014";"Udinese";"8600";"23";"3800000";"DM";"Italy"
"Guilherme Santos";"115229";"Brazil";"2010";"UD Almería";"9865";"22";"300000";"LB";"Spain"
"Guillaume Gillet";"38253";"Belgium";"2014";"SC Bastia";"7794";"30";"200000";"DM";"France"
"Guillermo Sara";"203527";"Argentina";"2013";"Real Betis Balompié";"8603";"26";"400000";"GK";"Spain"
"Guillermo Varela";"465614";"Uruguay";"2015";"Manchester United";"10260";"22";"2000000";"RB";"England"
"Guram Kashia";"157630";"Georgia";"2010";"Vitesse";"8277";"23";"350000";"CB";"Netherlands"
"Gustavo";"535701";"Brazil";"2015";"CD Nacional";"10214";"21";"1500000";"CF";"Portugal"
"Gustavo Cabral";"18673";"Argentina";"2012";"RC Celta de Vigo";"9910";"27";"1200000";"CB";"Spain"
"Gustavo Cabral";"18673";"Argentina";"2014";"RC Celta de Vigo";"9910";"29";"1200000";"CB";"Spain"
"Gustavo Campanharo";"500602";"Brazil";"2014";"Hellas Verona";"9876";"22";"1100000";"DM";"Italy"
"Guus Hupperts";"172346";"Netherlands";"2014";"AZ";"10229";"22";"225000";"RW";"Netherlands"
"Guus Joppen";"106373";"Netherlands";"2012";"VVV-Venlo";"9839";"23";"200000";"CB";"Netherlands"
"Gylfi Sigurdsson";"157729";"Iceland";"2012";"Tottenham Hotspur";"8586";"23";"3000000";"AM";"England"
"Gylfi Sigurdsson";"157729";"Iceland";"2014";"Swansea City";"10003";"25";"3000000";"AM";"England"
"Gyliano van Velzen";"395422";"Netherlands";"2014";"FC Utrecht";"9908";"20";"300000";"LW";"Netherlands"
"Hajime Hosogai";"20125";"Japan";"2012";"Bayer 04 Leverkusen";"8178";"26";"350000";"DM";"Germany"
"Hajime Hosogai";"20125";"Japan";"2013";"Hertha BSC Berlin";"8177";"27";"350000";"DM";"Germany"
"Hakan Calhanoglu";"304733";"Turkey";"2013";"Hamburger SV";"9790";"19";"30000000";"CM";"Germany"
"Hakan Calhanoglu";"304733";"Turkey";"2014";"Bayer 04 Leverkusen";"8178";"20";"30000000";"CM";"Germany"
"Hakim Ziyech";"360559";"Morocco";"2012";"SC Heerenveen";"10228";"19";"38000000";"AM";"Netherlands"
"Halisson";"19489";"Brazil";"2011";"Gil Vicente FC";"9764";"26";"400000";"CB";"Portugal"
"Halisson";"19489";"Brazil";"2013";"Gil Vicente FC";"9764";"28";"400000";"CB";"Portugal"
"Haris Medunjanin";"33588";"Bosnia-Herzegovina";"2014";"RC Deportivo de La Coruña";"9783";"29";"250000";"CM";"Spain"
"Haris Seferovic";"170775";"Switzerland";"2013";"Real Sociedad";"8560";"21";"16000000";"CF";"Spain"
"Haris Seferovic";"170775";"Switzerland";"2014";"Eintracht Frankfurt";"9810";"22";"16000000";"CF";"Germany"
"Harrison Reed";"502420";"England";"2014";"Southampton";"8466";"19";"10000000";"CM";"England"
"Harry Kane";"194165";"England";"2012";"Norwich City";"9850";"19";"120000000";"CF";"England"
"Hatem Ben Arfa";"26163";"France";"2010";"Newcastle United";"10261";"23";"2000000";"AM";"England"
"Hatem Ben Arfa";"26163";"France";"2014";"Newcastle United";"10261";"27";"2000000";"AM";"England"
"Hatem Ben Arfa";"26163";"France";"2014";"Hull City";"8667";"27";"2000000";"AM";"England"
"Hatem Ben Arfa";"26163";"France";"2015";"OGC Nice";"9831";"28";"2000000";"AM";"France"
"Hebert";"477167";"Brazil";"2013";"SC Braga";"10264";"22";"100000";"CB";"Portugal"
"Helder";"145058";"Brazil";"2011";"AS Nancy-Lorraine";"8481";"23";"200000";"RB";"France"
"Helder Tavares";"470546";"Cape Verde";"2015";"Tondela";"188163";"26";"200000";"CM";"Portugal"
"Henrique";"128037";"Brazil";"2009";"Racing Santander";"8696";"23";"400000";"CB";"Spain"
"Henrique Dourado";"474131";"Brazil";"2015";"Vitória Guimarães";"7844";"26";"1200000";"CF";"Portugal"
"Hernanes";"21446";"Brazil";"2010";"Lazio";"8543";"25";"650000";"AM";"Italy"
"Hernanes";"21446";"Brazil";"2015";"Juventus";"9885";"30";"650000";"AM";"Italy"
"Hervin Ongenda";"435960";"France";"2013";"Paris Saint-Germain";"9847";"18";"900000";"LW";"France"
"Hervin Ongenda";"435960";"France";"2014";"SC Bastia";"7794";"19";"900000";"LW";"France"
"Hiroki Sakai";"116645";"Japan";"2012";"Hannover 96";"9904";"22";"4000000";"RB";"Germany"
"Hiroshi Kiyotake";"115847";"Japan";"2014";"Hannover 96";"9904";"25";"1800000";"LM";"Germany"
"Holger Badstuber";"94886";"Germany";"2009";"FC Bayern Munich";"9823";"20";"200000";"CB";"Germany"
"Hugo Lloris";"26295";"France";"2012";"Tottenham Hotspur";"8586";"26";"9000000";"GK";"England"
"Hugo Vieira";"186592";"Portugal";"2013";"SC Braga";"10264";"25";"200000";"CF";"Portugal"
"Humberto Osorio";"94571";"Colombia";"2013";"Real Valladolid";"10281";"25";"325000";"CF";"Spain"
"Iago Falque";"161015";"Spain";"2013";"Rayo Vallecano";"8370";"23";"1200000";"RW";"Spain"
"Iago Falque";"161015";"Spain";"2014";"Genoa";"10233";"24";"1200000";"RW";"Italy"
"Iago Falque";"161015";"Spain";"2015";"Roma";"8686";"25";"1200000";"RW";"Italy"
"Ibrahim Amadou";"369788";"France";"2015";"LOSC Lille";"8639";"22";"5000000";"DM";"France"
"Ibrahima Balde";"189922";"Senegal";"2011";"CA Osasuna";"8371";"22";"325000";"CF";"Spain"
"Ibrahima Mbaye";"362115";"Senegal";"2013";"Livorno";"8537";"19";"1400000";"RB";"Italy"
"Ibrahima Mbaye";"362115";"Senegal";"2015";"Bologna";"9857";"21";"1400000";"RB";"Italy"
"Idir Ouali";"94289";"Algeria";"2014";"SC Paderborn 07";"8460";"26";"200000";"LW";"Germany"
"Idriss Saadi";"190451";"Algeria";"2011";"AS Saint-Étienne";"9853";"19";"700000";"CF";"France"
"Idriss Saadi";"190451";"Algeria";"2013";"AS Saint-Étienne";"9853";"21";"700000";"CF";"France"
"Ignacio Lores";"206701";"Uruguay";"2011";"Palermo";"8540";"20";"400000";"RW";"Italy"
"Ignacio Piatti";"26349";"Argentina";"2010";"Lecce";"9888";"25";"475000";"AM";"Italy"
"Igor Rossi";"186531";"Brazil";"2011";"CS Marítimo";"10212";"22";"1200000";"CB";"Portugal"
"Igor de Camargo";"25957";"Belgium";"2010";"Borussia Mönchengladbach";"9788";"27";"150000";"CF";"Germany"
"Ingo van Weert";"469285";"Netherlands";"2013";"RKC Waalwijk";"10219";"19";"50000";"CB";"Netherlands"
"Isaac Cuenca";"213702";"Spain";"2014";"RC Deportivo de La Coruña";"9783";"23";"700000";"LW";"Spain"
"Isael";"184092";"Brazil";"2012";"CD Nacional";"10214";"24";"800000";"RW";"Portugal"
"Isak Ssewankambo";"561838";"Sweden";"2014";"NAC Breda";"9761";"18";"500000";"DM";"Netherlands"
"Isco";"191315";"Spain";"2011";"Málaga CF";"9864";"19";"15000000";"AM";"Spain"
"Isco";"191315";"Spain";"2013";"Real Madrid CF";"8633";"21";"15000000";"AM";"Spain"
"Ishak Belfodil";"182106";"Algeria";"2012";"Parma";"10167";"20";"1500000";"CF";"Italy"
"Ishak Belfodil";"182106";"Algeria";"2013";"Inter";"8636";"21";"1500000";"CF";"Italy"
"Ishak Belfodil";"182106";"Algeria";"2014";"Parma";"10167";"22";"1500000";"CF";"Italy"
"Ishmael Yartey";"185704";"Ghana";"2012";"FC Sochaux-Montbéliard";"9874";"22";"150000";"LW";"France"
"Islam Slimani";"291219";"Algeria";"2013";"Sporting CP";"9768";"25";"3000000";"CF";"Portugal"
"Ismaily";"185949";"Brazil";"2012";"SC Braga";"10264";"22";"5000000";"LB";"Portugal"
"Issa Kallon";"574789";"Sierra Leone";"2014";"FC Utrecht";"9908";"18";"650000";"LW";"Netherlands"
"Issam El Adoua";"179407";"Morocco";"2011";"Vitória Guimarães";"7844";"25";"200000";"DM";"Portugal"
"Issam El Adoua";"179407";"Morocco";"2013";"Levante UD";"8581";"27";"200000";"DM";"Spain"
"Issiaga Sylla";"409193";"Guinea";"2015";"GFC Ajaccio";"6391";"21";"2000000";"LB";"France"
"Issiar Dia";"38951";"Senegal";"2015";"GFC Ajaccio";"6391";"28";"50000";"RW";"France"
"Itay Shechter";"157369";"Israel";"2012";"Swansea City";"10003";"25";"200000";"CF";"England"
"Itay Shechter";"157369";"Israel";"2014";"FC Nantes";"9830";"27";"200000";"CF";"France"
"Iuri Medeiros";"361321";"Portugal";"2015";"Moreirense FC";"8348";"21";"4000000";"RW";"Portugal"
"Ivan Cavaleiro";"361792";"Angola";"2014";"RC Deportivo de La Coruña";"9783";"21";"7000000";"RW";"Spain"
"Ivan Cavaleiro";"361792";"Angola";"2015";"AS Monaco";"9829";"22";"7000000";"RW";"France"
"Ivan Kelava";"106294";"Croatia";"2013";"Udinese";"8600";"25";"100000";"GK";"Italy"
"Ivan Martic";"173609";"Switzerland";"2014";"Hellas Verona";"9876";"24";"300000";"RB";"Italy"
"Ivan Obradovic";"150968";"Serbia";"2009";"Real Zaragoza";"8394";"21";"500000";"LB";"Spain"
"Ivan Paurevic";"355349";"Croatia";"2012";"Fortuna Düsseldorf";"8194";"21";"400000";"DM";"Germany"
"Ivan Perisic";"163670";"Croatia";"2011";"Borussia Dortmund";"9789";"22";"10000000";"LM";"Germany"
"Ivan Perisic";"163670";"Croatia";"2015";"Inter";"8636";"26";"10000000";"LM";"Italy"
"Ivan Radovanovic";"15732";"Serbia";"2013";"Chievo Verona";"8533";"25";"800000";"CB";"Italy"
"Ivan Rakitic";"25773";"Croatia";"2014";"FC Barcelona";"8634";"26";"10000000";"CM";"Spain"
"Ivo Pinto";"163815";"Portugal";"2011";"União de Leiria, SAD";"9771";"21";"800000";"RB";"Portugal"
"Ivo Rodrigues";"388532";"Portugal";"2015";"FC Arouca";"158085";"20";"2000000";"LW";"Portugal"
"Izet Hajrovic";"177475";"Bosnia-Herzegovina";"2015";"SD Eibar";"8372";"24";"350000";"RW";"Spain"
"Jack Byrne";"661902";"Ireland";"2015";"SC Cambuur";"7788";"19";"500000";"CM";"Netherlands"
"Jack Colback";"160243";"England";"2014";"Newcastle United";"10261";"25";"1200000";"DM";"England"
"Jack Rodwell";"109058";"England";"2012";"Manchester City";"8456";"21";"600000";"DM";"England"
"Jack Rodwell";"109058";"England";"2014";"Sunderland";"8472";"23";"600000";"DM";"England"
"Jackson Mendy";"189908";"Senegal";"2011";"AC Ajaccio";"8576";"24";"200000";"CB";"France"
"Jacob Mulenga";"17761";"Zambia";"2009";"FC Utrecht";"9908";"25";"175000";"CF";"Netherlands"
"Jacques Alaixys Romao";"31037";"Togo";"2010";"FC Lorient";"8689";"26";"200000";"DM";"France"
"Jacques Zoua Daogari";"187666";"Cameroon";"2013";"Hamburger SV";"9790";"22";"250000";"CF";"Germany"
"Jacques Zoua Daogari";"187666";"Cameroon";"2015";"GFC Ajaccio";"6391";"24";"250000";"CF";"France"
"Jagos Vukovic";"157901";"Serbia";"2009";"PSV";"8640";"21";"400000";"CB";"Netherlands"
"Jagos Vukovic";"157901";"Serbia";"2010";"PSV";"8640";"22";"400000";"CB";"Netherlands"
"Jagos Vukovic";"157901";"Serbia";"2011";"Roda JC Kerkrade";"9803";"23";"400000";"CB";"Netherlands"
"Jak Alnwick";"289159";"England";"2014";"Newcastle United";"10261";"21";"375000";"GK";"England"
"Jake Livermore";"115681";"England";"2013";"Hull City";"8667";"24";"2500000";"DM";"England"
"Jake Livermore";"115681";"England";"2014";"Hull City";"8667";"25";"2500000";"DM";"England"
